stock_id,month_id,month_start_open_usd,month_end_close_usd,month_high_usd,month_low_usd,monthly_volume,intramonth_return,return_1m,return_3m,return_6m,intramonth_volatility,volatility_3m,volatility_6m,trading_days,avg_volume_3m,volume_ratio,price_range_ratio
US108,2021_08,58.499,61.908,64.259,57.586,350607900,0.058275,0.063443,-0.079571,0.107329,0.205961,0.287379,0.290972,22,19657877.0,0.811,0.114055
US108,2021_09,62.296,60.419,63.088,56.794,409797300,-0.03013,-0.024058,-0.000649,-0.021364,0.273861,0.189399,0.256375,21,18005094.0,1.035,0.101023
US108,2021_10,60.643,59.972,63.467,59.179,379869400,-0.011065,-0.007392,0.030187,-0.01486,0.172948,0.160945,0.255767,21,17276888.0,0.999,0.070698
US108,2021_11,60.64,55.238,60.64,54.943,441374200,-0.089083,-0.078947,-0.107751,-0.178748,0.215515,0.129698,0.200675,21,18652135.0,1.076,0.093951
US108,2021_12,56.07,52.367,56.443,49.939,516996800,-0.066042,-0.051962,-0.133262,-0.133825,0.206476,0.125179,0.168885,22,20276370.0,1.159,0.115991
US108,2022_01,53.052,56.469,59.53,52.055,565256700,0.064409,0.078324,-0.058415,-0.029992,0.276243,0.291332,0.217192,20,23085268.0,1.113,0.140896
US108,2022_02,56.746,51.766,60.401,51.014,456643500,-0.087759,-0.083284,-0.062849,-0.163828,0.305268,0.296894,0.20768,19,23316621.0,0.89,0.165412
US108,2022_03,51.032,46.671,52.317,46.636,743040700,-0.085456,-0.09843,-0.108783,-0.227548,0.271061,0.339378,0.22984,23,26741529.0,1.263,0.11132
US108,2022_04,46.732,42.569,47.178,42.427,483095400,-0.089082,-0.087891,-0.246157,-0.290193,0.247863,0.026895,0.230387,20,25496661.0,0.861,0.101646
US108,2022_05,42.789,47.16,47.902,40.088,577277900,0.102152,0.107861,-0.088972,-0.146229,0.464866,0.402458,0.316596,21,27324455.0,0.96,0.182625
US108,2022_06,47.24,40.609,47.452,39.964,470241800,-0.140368,-0.138925,-0.129893,-0.224545,0.349146,0.451281,0.357253,21,23191138.0,0.922,0.158505
US108,2022_07,40.388,46.279,46.931,38.357,437703700,0.14586,0.139634,0.087156,-0.180456,0.528525,0.528221,0.411221,20,22503385.0,0.884,0.212287
US108,2022_08,45.913,43.524,48.651,43.399,335836200,-0.052033,-0.059537,-0.077115,-0.159226,0.244918,0.497126,0.404718,23,18845177.0,0.81,0.114391
US108,2022_09,43.488,37.157,46.047,37.103,403082700,-0.14558,-0.146281,-0.084999,-0.203851,0.265079,0.507822,0.430963,21,17827615.0,1.028,0.205659
US108,2022_10,37.05,40.893,41.268,35.677,392842200,0.103725,0.100552,-0.116378,-0.039365,0.334116,0.433773,0.452947,21,17147895.0,1.041,0.150903
US108,2022_11,41.285,43.666,45.615,39.689,353073000,0.057672,0.06782,0.003283,-0.074085,0.34993,0.464408,0.433293,21,17409059.0,0.922,0.143525
US108,2022_12,43.549,40.798,43.901,38.705,381563700,-0.06317,-0.065689,0.097994,0.004666,0.238148,0.305064,0.389596,21,17083014.0,1.015,0.119304
US108,2023_01,41.267,47.103,47.166,41.078,381928500,0.141421,0.154544,0.151861,0.01781,0.193948,0.384313,0.402228,20,16917655.0,1.026,0.147541
US108,2023_02,46.49,46.174,48.014,44.771,291938100,-0.006797,-0.019725,0.057425,0.060896,0.181813,0.402454,0.389798,19,15991368.0,0.83,0.069756
US108,2023_03,45.964,42.712,47.777,38.267,590189300,-0.070751,-0.074966,0.046926,0.149519,0.473697,0.414959,0.326858,23,19152362.0,1.401,0.206897
US108,2023_04,42.94,43.346,45.955,41.273,305980400,0.009455,0.014844,-0.079752,0.059998,0.257788,0.156922,0.302168,19,18001633.0,0.773,0.109037
US108,2023_05,44.092,40.814,44.553,40.252,324286000,-0.074345,-0.058424,-0.11608,-0.065321,0.262651,0.165575,0.299738,22,18491753.0,0.797,0.097536
US108,2023_06,41.146,42.398,45.511,40.805,303732900,0.030428,0.038809,-0.007363,0.039217,0.188188,0.17548,0.287862,21,14151505.0,0.976,0.114369
US109,2020_01,31.359,29.007,31.798,28.816,91199800,-0.075002,-0.072506,0.071262,0.021047,0.238224,0.302012,0.260432,21,3380267.0,1.226,0.095088
US109,2020_02,29.264,24.657,31.022,24.047,81862700,-0.157429,-0.149946,-0.167505,-0.041505,0.342317,0.360165,0.317326,19,3596268.0,1.035,0.238367
US109,2020_03,24.65,14.636,26.128,10.987,205850700,-0.406247,-0.406437,-0.532023,-0.457292,1.715745,0.605467,0.633594,22,5741109.0,1.63,0.614268
US109,2020_04,13.601,17.73,18.965,12.901,143469700,0.303581,0.211388,-0.388782,-0.345226,1.027717,1.075228,0.755148,21,6533077.0,0.998,0.445869
US109,2020_05,17.128,19.084,20.731,14.412,113798300,0.114199,0.076374,-0.22605,-0.355691,0.792863,1.125205,0.747823,20,7016950.0,0.737,0.368932
US109,2020_06,19.337,19.986,26.115,18.07,155166800,0.033563,0.047303,0.365584,-0.360939,0.808556,0.303308,0.745061,22,6249012.0,1.129,0.416053
US109,2020_07,19.978,19.959,21.716,17.84,106652100,-0.000951,-0.00137,0.125744,-0.311925,0.491716,0.136076,0.746459,22,5691170.0,0.852,0.193975
US109,2020_08,19.951,20.812,22.179,19.323,81271300,0.043156,0.042725,0.090552,-0.155968,0.330906,0.093106,0.726014,21,5198336.0,0.711,0.143145
US109,2020_09,20.586,20.337,22.67,18.873,149972800,-0.012096,-0.022806,0.017548,0.389547,0.446095,0.115743,0.286757,21,5119639.0,1.332,0.184447
US109,2020_10,20.482,22.228,23.627,19.951,101376200,0.085246,0.092957,0.113662,0.253699,0.45256,0.201091,0.153679,22,5039702.0,0.914,0.179497
US109,2020_11,22.521,26.64,28.708,21.567,86994900,0.182896,0.198532,0.28007,0.395982,0.848916,0.383505,0.274338,20,5126423.0,0.771,0.317095
US109,2020_12,27.497,29.169,29.813,27.187,70401900,0.060807,0.094917,0.434281,0.45945,0.254228,0.209217,0.27748,22,3920803.0,0.816,0.095521
US109,2021_01,29.381,29.724,33.99,28.484,81161900,0.011674,0.019015,0.337248,0.489243,0.480695,0.312165,0.266623,19,3614526.0,1.021,0.187396
US109,2021_02,30.026,35.809,38.719,29.618,80273200,0.1926,0.204723,0.344155,0.720612,0.37873,0.323437,0.318863,19,3512682.0,1.039,0.303111
US109,2021_03,36.674,36.394,39.205,34.449,175825400,-0.007635,0.016344,0.247697,0.789547,0.373199,0.374115,0.286458,23,5110008.0,1.564,0.129692
US109,2021_04,36.353,38.475,39.423,34.581,96126800,0.058372,0.057188,0.294436,0.730981,0.312134,0.343283,0.294252,21,5336748.0,0.819,0.133211
US109,2021_05,38.966,41.485,42.516,38.309,74367600,0.064646,0.07822,0.158512,0.55722,0.248379,0.108987,0.240289,20,5247270.0,0.644,0.107958
US109,2021_06,42.15,38.135,42.424,36.242,91724100,-0.095255,-0.080762,0.047823,0.307365,0.298006,0.299157,0.324866,22,3973008.0,1.049,0.146667
US109,2021_07,38.534,35.369,38.725,32.885,100665400,-0.082135,-0.072527,-0.080743,0.189919,0.364598,0.310056,0.368139,21,4041774.0,1.132,0.151564
US109,2021_08,35.553,36.736,38.28,34.287,91158600,0.033274,0.038662,-0.114469,0.025898,0.277595,0.231053,0.233428,22,4296183.0,0.964,0.112318
US109,2021_09,36.787,39.412,40.511,34.832,97994800,0.071357,0.072848,0.033508,0.082933,0.336332,0.263308,0.252247,21,4391194.0,1.014,0.15439
US109,2021_10,39.622,40.076,42.776,39.211,87291800,0.011458,0.016844,0.133096,0.041606,0.28607,0.097787,0.242551,21,4188564.0,0.947,0.089985
US109,2021_11,40.541,39.983,43.595,39.56,88101100,-0.013764,-0.002322,0.088386,-0.0362,0.270793,0.135309,0.212129,21,4142238.0,0.967,0.09952
US109,2021_12,41.049,39.966,41.506,36.845,84750200,-0.026383,-0.000423,0.014054,0.048032,0.301915,0.03658,0.168865,22,3941562.0,0.977,0.113538
US109,2022_01,40.905,43.866,48.213,40.618,121186900,0.072387,0.097576,0.094564,0.240246,0.372699,0.197924,0.141223,20,4455124.0,1.236,0.185691
US109,2022_02,44.062,44.676,47.821,41.446,81249900,0.013935,0.018457,0.117361,0.21612,0.338211,0.180111,0.143591,19,4351318.0,0.849,0.144681
US109,2022_03,44.019,38.633,44.288,38.437,128466000,-0.122356,-0.135254,-0.033357,-0.019772,0.504194,0.410113,0.261259,23,5013679.0,1.165,0.132914
US109,2022_04,39.025,33.579,39.289,33.503,187069900,-0.139552,-0.130818,-0.234506,-0.162117,0.366953,0.303084,0.315152,20,6011906.0,1.414,0.148286
US109,2022_05,34.044,35.619,35.865,31.642,126520600,0.046264,0.060754,-0.202715,-0.109144,0.323058,0.387656,0.33806,21,6697826.0,0.859,0.12402
US109,2022_06,35.585,30.721,35.723,29.697,112018900,-0.136687,-0.137506,-0.204792,-0.231317,0.422161,0.390004,0.377238,21,6448627.0,0.79,0.169328
US109,2022_07,30.566,32.684,33.106,29.564,84075800,0.069293,0.063884,-0.02666,-0.254914,0.293048,0.399687,0.350266,20,4888111.0,0.782,0.115883
US109,2022_08,32.379,31.927,35.147,31.631,78815600,-0.01396,-0.023169,-0.103667,-0.285367,0.27051,0.349883,0.337327,23,4165308.0,0.86,0.108602
US109,2022_09,31.866,29.907,34.111,28.423,100815500,-0.061476,-0.06325,-0.026497,-0.225862,0.363753,0.225156,0.30792,21,3995559.0,1.147,0.178503
US109,2022_10,30.316,35.6,35.861,29.15,98494300,0.174297,0.190338,0.089214,0.060176,0.392201,0.472224,0.398188,21,4214021.0,1.062,0.221361
US109,2022_11,36.022,37.271,37.271,33.7,78636200,0.034673,0.046937,0.167386,0.046367,0.278616,0.44048,0.394858,21,4211303.0,0.849,0.099121
US109,2022_12,37.385,34.624,37.605,33.199,75861100,-0.073853,-0.071024,0.157697,0.127022,0.241491,0.453406,0.341709,21,3833206.0,0.9,0.117854
US109,2023_01,34.738,38.471,38.489,34.47,82611200,0.107462,0.11111,0.080642,0.177051,0.258649,0.320018,0.360939,20,3592553.0,1.045,0.115686
US109,2023_02,38.187,37.085,39.803,36.695,61536300,-0.028858,-0.036011,-0.004976,0.161577,0.175418,0.334793,0.366056,19,3333464.0,0.839,0.081395
US109,2023_03,36.89,26.97,37.156,25.567,232175000,-0.268908,-0.272749,-0.221043,-0.098204,0.619431,0.670876,0.561453,23,5701856.0,1.851,0.314155
US109,2023_04,27.184,27.477,28.04,24.777,176411500,0.010778,0.018769,-0.28578,-0.228184,0.339859,0.536709,0.461566,19,7123073.0,1.126,0.120059
US109,2023_05,26.571,23.233,26.686,21.061,212940300,-0.125626,-0.154452,-0.373533,-0.37665,0.568214,0.507902,0.46485,22,9417073.0,1.028,0.211711
US109,2023_06,23.539,23.503,26.333,22.71,144974400,-0.001529,0.011637,-0.128558,-0.321184,0.391877,0.339534,0.477818,21,8095852.0,0.814,0.153905
US110,2020_01,130.763,135.008,138.257,128.691,20599100,0.032463,0.031388,0.072242,-0.019184,0.123484,0.060389,0.10941,21,842448.0,1.111,0.073152
US110,2020_02,135.3,136.819,149.478,132.923,32087600,0.011227,0.013413,0.082665,0.021875,0.300394,0.041109,0.102462,19,1077171.0,1.354,0.12236
US110,2020_03,139.977,148.688,183.884,134.467,81433200,0.062232,0.086752,0.135898,0.156519,0.746117,0.132415,0.126275,22,2032120.0,1.822,0.353035
US110,2020_04,147.513,160.895,170.573,146.74,44129300,0.090717,0.082093,0.19174,0.277834,0.250827,0.142248,0.120481,21,2388638.0,0.84,0.161566
US110,2020_05,166.556,177.99,181.649,163.13,39270200,0.06865,0.106255,0.300919,0.408459,0.27554,0.044403,0.128813,20,2497465.0,0.715,0.111192
US110,2020_06,177.956,189.313,191.323,167.419,38753700,0.063819,0.063612,0.273218,0.446245,0.214422,0.074077,0.122505,22,1850806.0,0.952,0.134329
US110,2020_07,188.329,205.098,206.39,187.095,24696000,0.089041,0.083379,0.274732,0.519149,0.171878,0.073924,0.110885,22,1556362.0,0.721,0.102452
US110,2020_08,199.643,193.815,208.011,186.982,33261400,-0.029192,-0.055008,0.08891,0.416583,0.272824,0.259278,0.20271,21,1465320.0,1.032,0.105334
US110,2020_09,194.197,182.256,195.446,177.434,31023200,-0.061489,-0.059642,-0.037276,0.225758,0.266096,0.281524,0.256876,21,1348191.0,1.046,0.092748
US110,2020_10,181.701,179.724,193.694,177.668,25638000,-0.010881,-0.013894,-0.123716,0.117027,0.183313,0.087233,0.252062,22,1362464.0,0.855,0.088198
US110,2020_11,186.444,176.913,192.376,168.144,37653300,-0.05112,-0.015642,-0.087212,-0.006056,0.463011,0.0898,0.207951,20,1429008.0,1.198,0.129971
US110,2020_12,176.398,176.006,179.475,173.156,26335200,-0.002222,-0.005124,-0.034292,-0.07029,0.090777,0.019523,0.178492,22,1357977.0,0.881,0.035826
US110,2021_01,175.989,183.539,202.51,167.211,36296200,0.0429,0.042803,0.021232,-0.105111,0.354521,0.10792,0.129508,19,1519465.0,1.086,0.200578
US110,2021_02,183.671,158.645,186.168,157.822,37874300,-0.136254,-0.135634,-0.103256,-0.181463,0.287985,0.319905,0.210219,19,1522814.0,1.131,0.154334
US110,2021_03,159.048,169.011,172.332,154.86,34940000,0.062641,0.065341,-0.039741,-0.072671,0.239265,0.381415,0.241587,23,1653189.0,0.961,0.109856
US110,2021_04,168.67,160.856,173.328,156.449,31600300,-0.046327,-0.048255,-0.123591,-0.104983,0.201456,0.349085,0.247606,21,1582039.0,0.908,0.10007
US110,2021_05,156.008,155.77,166.735,154.73,26555100,-0.001526,-0.031617,-0.018124,-0.119508,0.165945,0.212516,0.248566,20,1410536.0,0.856,0.076949
US110,2021_06,156.449,158.573,160.38,150.279,29351700,0.013576,0.017994,-0.061762,-0.099048,0.147098,0.119389,0.253704,22,1325865.0,1.006,0.064563
US110,2021_07,158.441,160.439,169.009,156.308,26920200,0.01261,0.01177,-0.002589,-0.12586,0.226029,0.09362,0.240202,21,1254955.0,0.975,0.080163
US110,2021_08,160.439,149.051,161.282,141.308,37373800,-0.07098,-0.070982,-0.043134,-0.060476,0.357165,0.172066,0.173761,22,1418874.0,1.197,0.124495
US110,2021_09,148.998,146.887,153.628,143.383,28278300,-0.014168,-0.01452,-0.073695,-0.130905,0.157485,0.146473,0.119747,21,1402611.0,0.916,0.068754
US110,2021_10,146.505,145.626,147.756,138.567,24117900,-0.006,-0.008585,-0.092331,-0.094681,0.160855,0.119304,0.112259,21,1360152.0,0.806,0.06272
US110,2021_11,145.331,145.483,155.855,144.089,27188900,0.001046,-0.000981,-0.023939,-0.06604,0.253861,0.023508,0.110369,21,1205835.0,1.025,0.080957
US110,2021_12,145.617,155.765,161.456,144.938,26619000,0.06969,0.070679,0.060445,-0.017705,0.217347,0.151497,0.158226,22,1180694.0,1.025,0.113436
US110,2022_01,155.444,150.948,166.932,146.506,29155100,-0.028924,-0.030926,0.036548,-0.059157,0.285692,0.180861,0.160743,20,1257015.0,1.054,0.131408
US110,2022_02,151.587,131.102,152.117,124.645,38845800,-0.135137,-0.131479,-0.098852,-0.120424,0.612087,0.350148,0.226037,19,1433635.0,1.232,0.18123
US110,2022_03,130.643,125.023,132.639,114.223,29488100,-0.043018,-0.046368,-0.197365,-0.14885,0.263105,0.187579,0.228889,23,1477106.0,0.907,0.140969
US110,2022_04,125.382,130.006,137.522,123.701,26173700,0.036879,0.039856,-0.138739,-0.107262,0.246403,0.296763,0.246596,20,1431933.0,0.831,0.110234
US110,2022_05,129.988,131.718,145.519,120.482,32709000,0.013309,0.013174,0.004704,-0.094613,0.407789,0.152916,0.249533,21,1338952.0,1.11,0.19261
US110,2022_06,131.564,127.749,131.564,109.191,31616700,-0.028997,-0.030132,0.021809,-0.179861,0.381489,0.122358,0.203793,21,1371203.0,1.048,0.170053
US110,2022_07,128.746,129.563,136.222,126.448,23779200,0.006346,0.014199,-0.003403,-0.14167,0.255065,0.087655,0.213578,20,1334923.0,0.81,0.075913
US110,2022_08,130.23,131.847,137.501,124.055,22911200,0.012416,0.017626,0.000976,0.005684,0.261692,0.09228,0.113002,23,1186471.0,0.878,0.103248
US110,2022_09,131.39,117.277,137.081,117.213,19808200,-0.107413,-0.110503,-0.081973,-0.061951,0.257158,0.2529,0.188942,21,1007555.0,0.894,0.15121
US110,2022_10,117.926,134.546,138.083,113.797,23467100,0.140936,0.147242,0.038455,0.034921,0.264188,0.446431,0.289998,21,1002826.0,1.064,0.205945
US110,2022_11,134.481,136.95,139.963,123.831,29085000,0.018359,0.017872,0.038706,0.03972,0.311153,0.446429,0.290252,21,1096368.0,1.206,0.119956
US110,2022_12,137.982,129.285,140.009,128.069,17405300,-0.06303,-0.05597,0.102386,0.012021,0.163122,0.356328,0.300802,21,1059961.0,0.746,0.086533
US110,2023_01,129.285,134.412,137.641,127.498,23401200,0.039657,0.039657,-0.000992,0.037425,0.238371,0.17362,0.304784,20,1058962.0,1.004,0.078458
US110,2023_02,133.864,144.398,146.563,129.795,26378100,0.078692,0.074297,0.054387,0.095198,0.385875,0.233726,0.318709,19,1017948.0,1.178,0.12526
US110,2023_03,143.646,147.0,147.706,138.119,25351900,0.023349,0.018013,0.137019,0.253435,0.19213,0.098348,0.234233,23,1138352.0,1.012,0.06674
US110,2023_04,146.674,154.962,156.468,144.64,19911400,0.056506,0.054167,0.152888,0.151744,0.142533,0.098794,0.156084,19,1085476.0,0.834,0.080644
US110,2023_05,155.14,148.001,166.742,146.186,31705100,-0.046017,-0.044922,0.024948,0.080691,0.238405,0.173704,0.185197,22,1166188.0,1.236,0.132501
US110,2023_06,148.759,148.806,152.904,143.557,22990400,0.000316,0.005437,0.012286,0.150988,0.168447,0.171635,0.145446,21,1130408.0,0.924,0.062834
US111,2020_01,162.643,175.582,178.202,162.214,27653000,0.079555,0.081656,0.072251,0.138565,0.140563,0.175635,0.212217,21,1185441.0,1.06,0.098304
US111,2020_02,176.302,160.791,182.254,158.453,40484100,-0.08798,-0.084243,-0.003452,-0.067091,0.373498,0.287723,0.187587,19,1444291.0,1.274,0.135
US111,2020_03,160.499,140.388,181.607,107.01,78193000,-0.125303,-0.126887,-0.135152,-0.165348,1.298949,0.381657,0.251261,22,2217123.0,1.603,0.464778
US111,2020_04,133.536,144.691,156.107,131.977,42610000,0.083536,0.030652,-0.175933,-0.116393,0.469004,0.282268,0.264424,21,2443744.0,0.793,0.180701
US111,2020_05,142.451,148.256,152.015,138.57,35080500,0.040751,0.024634,-0.077957,-0.08114,0.344465,0.309235,0.271329,20,2361871.0,0.675,0.094386
US111,2020_06,147.712,132.556,157.455,131.39,51464100,-0.102605,-0.105894,-0.055788,-0.1834,0.389668,0.267278,0.298878,22,1956888.0,1.195,0.176456
US111,2020_07,131.912,135.525,140.01,131.757,37398100,0.027389,0.022395,-0.063352,-0.228139,0.216688,0.258846,0.254139,22,1877920.0,0.905,0.062566
US111,2020_08,135.443,143.427,145.368,132.222,30997100,0.058947,0.05831,-0.032568,-0.107986,0.15532,0.299035,0.273644,21,1816050.0,0.776,0.097061
US111,2020_09,142.865,137.145,143.729,132.505,34686200,-0.040038,-0.043805,0.034613,-0.023106,0.213639,0.179443,0.210993,21,1561839.0,1.009,0.078565
US111,2020_10,138.112,123.546,141.317,120.406,34649900,-0.105465,-0.099157,-0.088392,-0.146144,0.266198,0.276722,0.240201,22,1520200.0,1.036,0.151404
US111,2020_11,125.415,143.473,144.374,122.382,37525200,0.143986,0.161292,0.000315,-0.032263,0.373055,0.475316,0.356226,20,1619111.0,1.053,0.17536
US111,2020_12,145.112,152.029,153.998,144.194,33287200,0.047667,0.059641,0.108534,0.146904,0.187065,0.454717,0.313797,22,1597914.0,0.947,0.067563
US111,2021_01,152.906,151.77,171.237,148.238,33451300,-0.007429,-0.001703,0.228457,0.119871,0.378133,0.285179,0.316384,19,1579753.0,0.963,0.15041
US111,2021_02,154.192,166.769,173.232,150.059,37753400,0.081567,0.098823,0.162374,0.16274,0.271973,0.17552,0.332202,19,1583211.0,1.084,0.150292
US111,2021_03,168.74,171.272,181.007,165.536,42303000,0.015005,0.027002,0.126571,0.248843,0.272451,0.179375,0.309159,23,1719814.0,1.118,0.091688
US111,2021_04,172.085,169.393,175.599,167.465,25687400,-0.015643,-0.010968,0.116116,0.3711,0.152741,0.193152,0.227621,21,1602179.0,0.729,0.047271
US111,2021_05,169.821,183.457,184.262,167.808,26759300,0.080296,0.083024,0.100068,0.278691,0.163755,0.163796,0.156162,20,1435602.0,0.847,0.096889
US111,2021_06,184.078,179.099,186.023,176.859,24394000,-0.027048,-0.023756,0.045699,0.178055,0.199406,0.20199,0.177453,22,1164253.0,0.952,0.049785
US111,2021_07,179.722,178.636,181.853,172.328,23068000,-0.006043,-0.002586,0.054561,0.177013,0.164405,0.195853,0.177821,21,1124565.0,0.932,0.052994
US111,2021_08,178.644,169.869,180.076,164.968,28769200,-0.04912,-0.049074,-0.074065,0.018592,0.164651,0.080626,0.159713,22,1155018.0,1.132,0.084567
US111,2021_09,169.179,163.606,170.696,157.185,30445500,-0.032941,-0.036871,-0.086503,-0.044757,0.176296,0.083493,0.163087,21,1246708.0,1.11,0.079863
US111,2021_10,164.359,186.593,187.338,162.109,27401600,0.135277,0.140501,0.044545,0.101536,0.164774,0.367554,0.263407,21,1312368.0,0.949,0.153497
US111,2021_11,187.524,186.568,195.35,183.167,25840700,-0.005098,-0.000136,0.0983,0.016955,0.178913,0.32431,0.239739,21,1267997.0,0.926,0.064967
US111,2021_12,188.844,196.832,199.305,185.698,24284000,0.042299,0.055017,0.203084,0.099013,0.195421,0.245471,0.243173,22,1174641.0,0.94,0.072055
US111,2022_01,197.409,197.728,201.64,187.786,34693400,0.001616,0.004552,0.059675,0.106878,0.19283,0.105929,0.241943,20,1285123.0,1.227,0.070179
US111,2022_02,197.582,203.785,221.369,196.539,37165100,0.031395,0.030632,0.092283,0.199655,0.241781,0.087424,0.2126,19,1456705.0,1.16,0.125671
US111,2022_03,203.621,205.855,218.084,191.421,40807300,0.010971,0.010158,0.04584,0.258233,0.342851,0.047555,0.184422,23,1707058.0,1.087,0.130941
US111,2022_04,206.539,189.827,213.782,184.461,29523100,-0.080915,-0.077861,-0.03996,0.017331,0.352241,0.199686,0.155446,20,1628720.0,0.824,0.141965
US111,2022_05,189.87,172.077,191.255,161.137,35508800,-0.093711,-0.093508,-0.155597,-0.077672,0.284187,0.193592,0.208162,21,1603624.0,1.006,0.158622
US111,2022_06,172.397,178.049,184.477,169.768,34272000,0.032785,0.034708,-0.135076,-0.095427,0.27676,0.242304,0.194008,21,1504605.0,1.035,0.085317
US111,2022_07,177.327,173.508,183.694,166.75,26119900,-0.021536,-0.025501,-0.085964,-0.122489,0.228745,0.222212,0.191294,20,1453041.0,0.817,0.095551
US111,2022_08,171.804,170.142,181.998,168.638,29242500,-0.009674,-0.0194,-0.01124,-0.165088,0.190985,0.114804,0.171422,23,1358097.0,0.979,0.077764
US111,2022_09,169.177,154.841,177.001,153.049,30352000,-0.08474,-0.089931,-0.130344,-0.247813,0.240494,0.135373,0.175545,21,1298703.0,1.062,0.141581
US111,2022_10,155.235,151.493,161.328,145.619,41133900,-0.024105,-0.021623,-0.126883,-0.20194,0.24712,0.138892,0.16834,21,1526188.0,1.225,0.101194
US111,2022_11,152.551,154.291,156.161,147.927,45786200,0.011406,0.018465,-0.093168,-0.103361,0.173609,0.189856,0.149796,21,1776850.0,1.171,0.05398
